run_id,sample_id,sample_alias,biosample_id,bioproject_id,library_layout,amplicon,experiment_title,experiment_id,experiment_instrument,experiment_platform
SRR8499602,426f63bba285,SRS4301677,SAMN10836731,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303829,Illumina MiSeq,ILLUMINA
SRR8499728,42fd6a886fc7,SRS4301652,SAMN10836793,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303703,Illumina MiSeq,ILLUMINA
SRR8499973,42fd6a886fc7,SRS4301652,SAMN10836793,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304070,Illumina MiSeq,ILLUMINA
SRR8500000,434d30bd7207,SRS4301738,SAMN10836590,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304043,Illumina MiSeq,ILLUMINA
SRR8500178,434d30bd7207,SRS4301738,SAMN10836590,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303865,Illumina MiSeq,ILLUMINA
SRR8499931,444c7c93147f,SRS4301799,SAMN10836553,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304112,Illumina MiSeq,ILLUMINA
SRR8500051,444c7c93147f,SRS4301799,SAMN10836553,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303992,Illumina MiSeq,ILLUMINA
SRR8500116,44626f19b7b5,SRS4301772,SAMN10836543,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303927,Illumina MiSeq,ILLUMINA
SRR8499942,44626f19b7b5,SRS4301772,SAMN10836543,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304101,Illumina MiSeq,ILLUMINA
SRR8499977,446a327b6b54,SRS4301774,SAMN10836632,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304066,Illumina MiSeq,ILLUMINA
SRR8500110,446a327b6b54,SRS4301774,SAMN10836632,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303933,Illumina MiSeq,ILLUMINA
SRR8499880,45786e391152,SRS4301814,SAMN10836745,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304163,Illumina MiSeq,ILLUMINA
SRR8500029,45786e391152,SRS4301814,SAMN10836745,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304014,Illumina MiSeq,ILLUMINA
SRR8499685,4662daf5120e,SRS4301688,SAMN10836540,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303746,Illumina MiSeq,ILLUMINA
SRR8499941,4662daf5120e,SRS4301688,SAMN10836540,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304102,Illumina MiSeq,ILLUMINA
SRR8499714,47495b0539a8,SRS4301664,SAMN10836524,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303717,Illumina MiSeq,ILLUMINA
SRR8500162,47495b0539a8,SRS4301664,SAMN10836524,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303881,Illumina MiSeq,ILLUMINA
SRR8499889,48540f0ebfc9,SRS4301671,SAMN10836582,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304154,Illumina MiSeq,ILLUMINA
SRR8499702,48540f0ebfc9,SRS4301671,SAMN10836582,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303729,Illumina MiSeq,ILLUMINA
SRR8499884,48bfe011b364,SRS4301817,SAMN10836671,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304159,Illumina MiSeq,ILLUMINA
SRR8500022,48bfe011b364,SRS4301817,SAMN10836671,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304021,Illumina MiSeq,ILLUMINA
SRR8500038,4b83b590464c,SRS4301806,SAMN10836502,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304005,Illumina MiSeq,ILLUMINA
SRR8499868,4b83b590464c,SRS4301806,SAMN10836502,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304175,Illumina MiSeq,ILLUMINA
SRR8499982,4c0c846911f2,SRS4301841,SAMN10836637,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304061,Illumina MiSeq,ILLUMINA
SRR8499925,4c0c846911f2,SRS4301841,SAMN10836637,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304118,Illumina MiSeq,ILLUMINA
SRR8499946,4d4ce257bbe3,SRS4301539,SAMN10836704,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304097,Illumina MiSeq,ILLUMINA
SRR8499852,4d4ce257bbe3,SRS4301539,SAMN10836704,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303579,Illumina MiSeq,ILLUMINA
SRR8499723,4e66cc6ac3c7,SRS4301561,SAMN10836796,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303708,Illumina MiSeq,ILLUMINA
SRR8499830,4e66cc6ac3c7,SRS4301561,SAMN10836796,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303601,Illumina MiSeq,ILLUMINA
SRR8499642,4e91f56ab5f7,SRS4301636,SAMN10836691,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303789,Illumina MiSeq,ILLUMINA
SRR8499750,4e91f56ab5f7,SRS4301636,SAMN10836691,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303681,Illumina MiSeq,ILLUMINA
SRR8499735,4f86731be182,SRS4301630,SAMN10836653,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303696,Illumina MiSeq,ILLUMINA
SRR8499757,4f86731be182,SRS4301630,SAMN10836653,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303674,Illumina MiSeq,ILLUMINA
SRR8499935,50d32c8c4eb4,SRS4301723,SAMN10836561,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304108,Illumina MiSeq,ILLUMINA
SRR8499608,50d32c8c4eb4,SRS4301723,SAMN10836561,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303823,Illumina MiSeq,ILLUMINA
SRR8499619,51c4c56e2243,SRS4301716,SAMN10836765,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303812,Illumina MiSeq,ILLUMINA
SRR8499581,51c4c56e2243,SRS4301716,SAMN10836765,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303850,Illumina MiSeq,ILLUMINA
SRR8500065,53156f294db7,SRS4301669,SAMN10836576,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303978,Illumina MiSeq,ILLUMINA
SRR8499704,53156f294db7,SRS4301669,SAMN10836576,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303727,Illumina MiSeq,ILLUMINA
SRR8499775,53581d26a0fb,SRS4301614,SAMN10836563,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303656,Illumina MiSeq,ILLUMINA
SRR8499606,53581d26a0fb,SRS4301614,SAMN10836563,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303825,Illumina MiSeq,ILLUMINA
SRR8500172,54609777e8b6,SRS4301741,SAMN10836642,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303871,Illumina MiSeq,ILLUMINA
SRR8499918,54609777e8b6,SRS4301741,SAMN10836642,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304125,Illumina MiSeq,ILLUMINA
SRR8499634,563c12b24db1,SRS4301705,SAMN10836685,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303797,Illumina MiSeq,ILLUMINA
SRR8500005,563c12b24db1,SRS4301705,SAMN10836685,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304038,Illumina MiSeq,ILLUMINA
SRR8500139,5725cfc64c39,SRS4301714,SAMN10836564,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303904,Illumina MiSeq,ILLUMINA
SRR8499621,5725cfc64c39,SRS4301714,SAMN10836564,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303810,Illumina MiSeq,ILLUMINA
SRR8499860,57a92d271ec3,SRS4301751,SAMN10836519,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304183,Illumina MiSeq,ILLUMINA
SRR8500153,57a92d271ec3,SRS4301751,SAMN10836519,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303890,Illumina MiSeq,ILLUMINA
SRR8499986,5bcc5b1af440,SRS4301836,SAMN10836641,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304057,Illumina MiSeq,ILLUMINA
SRR8499921,5bcc5b1af440,SRS4301836,SAMN10836641,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304122,Illumina MiSeq,ILLUMINA
SRR8499650,5cd1c0503917,SRS4301562,SAMN10836614,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303781,Illumina MiSeq,ILLUMINA
SRR8499829,5cd1c0503917,SRS4301562,SAMN10836614,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303602,Illumina MiSeq,ILLUMINA
SRR8500076,5d30f6210eed,SRS4301790,SAMN10836675,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303967,Illumina MiSeq,ILLUMINA
SRR8500015,5d30f6210eed,SRS4301790,SAMN10836675,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304028,Illumina MiSeq,ILLUMINA
SRR8500163,5d7ec825b9bb,SRS4301628,SAMN10836651,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303880,Illumina MiSeq,ILLUMINA
SRR8499759,5d7ec825b9bb,SRS4301628,SAMN10836651,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303672,Illumina MiSeq,ILLUMINA
SRR9970877,5dbada6fe3b2,SRS4301826,SAMN10836743,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX6718205,Illumina MiSeq,ILLUMINA
SRR8500011,5dbada6fe3b2,SRS4301826,SAMN10836743,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304032,Illumina MiSeq,ILLUMINA
SRR8500096,5eff84bc62f0,SRS4301566,SAMN10836608,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303947,Illumina MiSeq,ILLUMINA
SRR8499825,5eff84bc62f0,SRS4301566,SAMN10836608,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303606,Illumina MiSeq,ILLUMINA
SRR8500168,601fdc9e51a2,SRS4301631,SAMN10836646,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303875,Illumina MiSeq,ILLUMINA
SRR8499756,601fdc9e51a2,SRS4301631,SAMN10836646,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303675,Illumina MiSeq,ILLUMINA
SRR8499742,6060bc429ca6,SRS4301572,SAMN10836780,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303689,Illumina MiSeq,ILLUMINA
SRR8499819,6060bc429ca6,SRS4301572,SAMN10836780,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303612,Illumina MiSeq,ILLUMINA
SRR8499810,607e3392c334,SRS4301581,SAMN10836626,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303621,Illumina MiSeq,ILLUMINA
SRR8500112,607e3392c334,SRS4301581,SAMN10836626,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303931,Illumina MiSeq,ILLUMINA
SRR8499578,60a36efb8d47,SRS4301730,SAMN10836758,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303853,Illumina MiSeq,ILLUMINA
SRR8499590,60a36efb8d47,SRS4301730,SAMN10836758,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303841,Illumina MiSeq,ILLUMINA
SRR8500068,60ee4713c6d9,SRS4301754,SAMN10836574,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303975,Illumina MiSeq,ILLUMINA
SRR8500149,60ee4713c6d9,SRS4301754,SAMN10836574,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303894,Illumina MiSeq,ILLUMINA
SRR8500128,615f584349ee,SRS4301762,SAMN10836699,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303915,Illumina MiSeq,ILLUMINA
SRR8499914,615f584349ee,SRS4301762,SAMN10836699,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304129,Illumina MiSeq,ILLUMINA
SRR8499789,61c21e8d8c2d,SRS4301600,SAMN10836760,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303642,Illumina MiSeq,ILLUMINA
SRR8499584,61c21e8d8c2d,SRS4301600,SAMN10836760,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303847,Illumina MiSeq,ILLUMINA
SRR8499693,623b942fb858,SRS4301680,SAMN10836726,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303738,Illumina MiSeq,ILLUMINA
SRR8499605,623b942fb858,SRS4301680,SAMN10836726,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303826,Illumina MiSeq,ILLUMINA
SRR8499717,62eafd12300c,SRS4301598,SAMN10836531,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303714,Illumina MiSeq,ILLUMINA
SRR8499791,62eafd12300c,SRS4301598,SAMN10836531,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303640,Illumina MiSeq,ILLUMINA
SRR8500126,6322f9f48a19,SRS4301756,SAMN10836571,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303917,Illumina MiSeq,ILLUMINA
SRR8500143,6322f9f48a19,SRS4301756,SAMN10836571,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303900,Illumina MiSeq,ILLUMINA
SRR8499655,63785517fb3d,SRS4301696,SAMN10836620,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303776,Illumina MiSeq,ILLUMINA
SRR8499671,63785517fb3d,SRS4301696,SAMN10836620,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303760,Illumina MiSeq,ILLUMINA
SRR8499903,6435196790af,SRS4301832,SAMN10836597,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304140,Illumina MiSeq,ILLUMINA
SRR8499993,6435196790af,SRS4301832,SAMN10836597,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304050,Illumina MiSeq,ILLUMINA
SRR8500135,64549382989c,SRS4301637,SAMN10836692,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303908,Illumina MiSeq,ILLUMINA
SRR8499751,64549382989c,SRS4301637,SAMN10836692,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303680,Illumina MiSeq,ILLUMINA
SRR8499780,6602967b2aa1,SRS4301609,SAMN10836566,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303651,Illumina MiSeq,ILLUMINA
SRR8500146,6602967b2aa1,SRS4301609,SAMN10836566,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303897,Illumina MiSeq,ILLUMINA
SRR8499947,67413ec11e4a,SRS4301540,SAMN10836705,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304096,Illumina MiSeq,ILLUMINA
SRR8499851,67413ec11e4a,SRS4301540,SAMN10836705,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303580,Illumina MiSeq,ILLUMINA
SRR8499777,675bcffff6f9,SRS4301612,SAMN10836569,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303654,Illumina MiSeq,ILLUMINA
SRR8500145,675bcffff6f9,SRS4301612,SAMN10836569,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303898,Illumina MiSeq,ILLUMINA
SRR8499646,68272e54c23b,SRS4301698,SAMN10836618,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303785,Illumina MiSeq,ILLUMINA
SRR8499669,68272e54c23b,SRS4301698,SAMN10836618,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303762,Illumina MiSeq,ILLUMINA
SRR8500137,6a55d31c3726,SRS4301759,SAMN10836700,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303906,Illumina MiSeq,ILLUMINA
SRR8499913,6a55d31c3726,SRS4301759,SAMN10836700,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304130,Illumina MiSeq,ILLUMINA
SRR8499900,6bdb0524c77a,SRS4301831,SAMN10836600,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304143,Illumina MiSeq,ILLUMINA
SRR8499996,6bdb0524c77a,SRS4301831,SAMN10836600,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304047,Illumina MiSeq,ILLUMINA
SRR8500129,6cb0568c7b3a,SRS4301761,SAMN10836698,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303914,Illumina MiSeq,ILLUMINA
SRR8499915,6cb0568c7b3a,SRS4301761,SAMN10836698,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304128,Illumina MiSeq,ILLUMINA
SRR8499681,6ceffbb12e9a,SRS4301692,SAMN10836538,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303750,Illumina MiSeq,ILLUMINA
SRR8499939,6ceffbb12e9a,SRS4301692,SAMN10836538,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304104,Illumina MiSeq,ILLUMINA
SRR8500064,6d3214e18ada,SRS4301668,SAMN10836579,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303979,Illumina MiSeq,ILLUMINA
SRR8499705,6d3214e18ada,SRS4301668,SAMN10836579,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303726,Illumina MiSeq,ILLUMINA
SRR8499768,6da3664e9465,SRS4301621,SAMN10836785,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303663,Illumina MiSeq,ILLUMINA
SRR8500185,6da3664e9465,SRS4301621,SAMN10836785,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303858,Illumina MiSeq,ILLUMINA
SRR8499695,6e7097b115a4,SRS4301678,SAMN10836730,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303736,Illumina MiSeq,ILLUMINA
SRR8499601,6e7097b115a4,SRS4301678,SAMN10836730,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303830,Illumina MiSeq,ILLUMINA
SRR8499812,6eafacf7f3f1,SRS4301579,SAMN10836628,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303619,Illumina MiSeq,ILLUMINA
SRR8500114,6eafacf7f3f1,SRS4301579,SAMN10836628,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303929,Illumina MiSeq,ILLUMINA
SRR8499970,6f2ac7e3710a,SRS4301776,SAMN10836711,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304073,Illumina MiSeq,ILLUMINA
SRR8500106,6f2ac7e3710a,SRS4301776,SAMN10836711,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303937,Illumina MiSeq,ILLUMINA
SRR8499651,71ac599e9624,SRS4301563,SAMN10836615,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303780,Illumina MiSeq,ILLUMINA
SRR8499828,71ac599e9624,SRS4301563,SAMN10836615,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303603,Illumina MiSeq,ILLUMINA
SRR8499799,728e211fc76c,SRS4301584,SAMN10836754,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303632,Illumina MiSeq,ILLUMINA
SRR8499807,728e211fc76c,SRS4301584,SAMN10836754,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303624,Illumina MiSeq,ILLUMINA
SRR8499691,731a35ac1e58,SRS4301682,SAMN10836728,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303740,Illumina MiSeq,ILLUMINA
SRR8500067,731a35ac1e58,SRS4301682,SAMN10836728,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303976,Illumina MiSeq,ILLUMINA
SRR8500166,733e3c789247,SRS4301633,SAMN10836648,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303877,Illumina MiSeq,ILLUMINA
SRR8499754,733e3c789247,SRS4301633,SAMN10836648,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303677,Illumina MiSeq,ILLUMINA
SRR8499641,7490c6d65718,SRS4301641,SAMN10836686,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303790,Illumina MiSeq,ILLUMINA
SRR8499745,7490c6d65718,SRS4301641,SAMN10836686,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303686,Illumina MiSeq,ILLUMINA
SRR8500089,74a45799d5ac,SRS4301569,SAMN10836611,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303954,Illumina MiSeq,ILLUMINA
SRR8499822,74a45799d5ac,SRS4301569,SAMN10836611,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303609,Illumina MiSeq,ILLUMINA
SRR8500056,7537b966e63b,SRS4301798,SAMN10836739,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303987,Illumina MiSeq,ILLUMINA
SRR8500001,7537b966e63b,SRS4301798,SAMN10836739,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304042,Illumina MiSeq,ILLUMINA
SRR8499617,767cd0660925,SRS4301712,SAMN10836767,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303814,Illumina MiSeq,ILLUMINA
SRR8499623,767cd0660925,SRS4301712,SAMN10836767,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303808,Illumina MiSeq,ILLUMINA
SRR8499890,7697e4418fc3,SRS4301665,SAMN10836585,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304153,Illumina MiSeq,ILLUMINA
SRR8499707,7697e4418fc3,SRS4301665,SAMN10836585,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303724,Illumina MiSeq,ILLUMINA
SRR8500121,76a189819588,SRS4301767,SAMN10836546,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303922,Illumina MiSeq,ILLUMINA
SRR8500044,76a189819588,SRS4301767,SAMN10836546,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303999,Illumina MiSeq,ILLUMINA
SRR8499928,778a9cd2fbf9,SRS4301720,SAMN10836558,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304115,Illumina MiSeq,ILLUMINA
SRR8499611,778a9cd2fbf9,SRS4301720,SAMN10836558,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303820,Illumina MiSeq,ILLUMINA
SRR8499645,7a02b988e326,SRS4301702,SAMN10836586,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303786,Illumina MiSeq,ILLUMINA
SRR8500174,7a02b988e326,SRS4301702,SAMN10836586,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303869,Illumina MiSeq,ILLUMINA
SRR8499627,7a42967b32bb,SRS4301660,SAMN10836494,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303804,Illumina MiSeq,ILLUMINA
SRR8499719,7a42967b32bb,SRS4301660,SAMN10836494,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303712,Illumina MiSeq,ILLUMINA
SRR8499874,7ab3c733a24d,SRS4301823,SAMN10836747,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304169,Illumina MiSeq,ILLUMINA
SRR8500014,7ab3c733a24d,SRS4301823,SAMN10836747,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304029,Illumina MiSeq,ILLUMINA
SRR8499908,7bb1309d71be,SRS4301734,SAMN10836594,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304135,Illumina MiSeq,ILLUMINA
SRR8500182,7bb1309d71be,SRS4301734,SAMN10836594,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5303861,Illumina MiSeq,ILLUMINA
SRR8500071,7d0a1e5ae431,SRS4301795,SAMN10836678,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303972,Illumina MiSeq,ILLUMINA
SRR8500026,7d0a1e5ae431,SRS4301795,SAMN10836678,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304017,Illumina MiSeq,ILLUMINA
SRR8500072,7e73faa5c2cc,SRS4301794,SAMN10836679,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303971,Illumina MiSeq,ILLUMINA
SRR8500027,7e73faa5c2cc,SRS4301794,SAMN10836679,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304016,Illumina MiSeq,ILLUMINA
SRR8500075,80566602f9b3,SRS4301791,SAMN10836674,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5303968,Illumina MiSeq,ILLUMINA
SRR8500016,80566602f9b3,SRS4301791,SAMN10836674,PRJNA517449,PAIRED,fun_its,sequencing of ITS2 region: soil fungi,SRX5304027,Illumina MiSeq,ILLUMINA
SRR8499964,8118e8642ced,SRS4301788,SAMN10836776,PRJNA517449,PAIRED,bac_16s,sequencing of V4 region: soil bacteria,SRX5304079,Illumina MiSeq,ILLUMINA
