experiment_id,biosample_id,sample_id,experiment_title,experiment_instrument,experiment_platform
SRX5303737,SAMN10836727,87b439d4b078,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303736,SAMN10836730,6e7097b115a4,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303735,SAMN10836731,426f63bba285,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303734,SAMN10836734,d77aa05a1b62,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303733,SAMN10836735,40002936b2eb,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303732,SAMN10836581,e2fa58b3cb67,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303731,SAMN10836580,b10e3899b802,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303730,SAMN10836583,d231b336ffa3,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303729,SAMN10836582,48540f0ebfc9,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303728,SAMN10836577,162d979a009f,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303727,SAMN10836576,53156f294db7,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303726,SAMN10836579,6d3214e18ada,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303725,SAMN10836578,9b9a8f58832c,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303724,SAMN10836585,7697e4418fc3,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303723,SAMN10836584,8ccf47456b11,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303722,SAMN10836529,180f9c6511c9,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303721,SAMN10836528,fbba8f2af8bc,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303720,SAMN10836527,b6fc16567633,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303719,SAMN10836526,a84ac21b3f83,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303718,SAMN10836525,e228f3f308d9,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303717,SAMN10836524,47495b0539a8,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303716,SAMN10836523,f14f9566bcb5,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303715,SAMN10836522,b16c68645d3e,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303714,SAMN10836531,62eafd12300c,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303713,SAMN10836530,ec5029f99f4c,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303712,SAMN10836494,7a42967b32bb,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303711,SAMN10836495,d8d77518555f,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303710,SAMN10836492,db38662c14b7,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303709,SAMN10836493,a88b9ee15301,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303708,SAMN10836796,4e66cc6ac3c7,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303707,SAMN10836797,02e5183e3039,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303706,SAMN10836794,c5004ba70465,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303705,SAMN10836795,2f4738ab37fa,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303704,SAMN10836792,f143d7e89ec4,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303703,SAMN10836793,42fd6a886fc7,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303702,SAMN10836575,c2b789287ee3,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303701,SAMN10836660,eaf3fa0e7125,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303700,SAMN10836661,c7805eecac3d,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303699,SAMN10836654,eb5fdd93239d,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303698,SAMN10836655,e6a2e79eae38,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303697,SAMN10836652,3be29b61f703,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303696,SAMN10836653,4f86731be182,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303695,SAMN10836658,b8ba95c06bb0,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303694,SAMN10836659,09f1b522a1ca,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303693,SAMN10836656,3ab40cc9c0ad,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303692,SAMN10836657,f16ffc07c33c,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303691,SAMN10836789,ec35a9a202c7,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303690,SAMN10836788,1c73a0fa77dc,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303689,SAMN10836780,6060bc429ca6,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303688,SAMN10836694,f3c161d8f2bf,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303687,SAMN10836695,b3b97b8054a1,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303686,SAMN10836686,7490c6d65718,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303685,SAMN10836687,e5075af45771,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303684,SAMN10836688,0182f1985e88,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303683,SAMN10836689,ebcc04e1715a,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303682,SAMN10836690,01e8314eb7bc,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303681,SAMN10836691,4e91f56ab5f7,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303680,SAMN10836692,64549382989c,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303679,SAMN10836693,c5c20e007816,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303678,SAMN10836649,3a926e63323d,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303677,SAMN10836648,733e3c789247,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303676,SAMN10836647,f1756107e6d6,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303675,SAMN10836646,601fdc9e51a2,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303674,SAMN10836653,4f86731be182,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303673,SAMN10836652,3be29b61f703,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303672,SAMN10836651,5d7ec825b9bb,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303671,SAMN10836515,1f33f5b60ac0,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303670,SAMN10836770,d768a90baae2,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303669,SAMN10836655,e6a2e79eae38,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303668,SAMN10836654,eb5fdd93239d,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303667,SAMN10836771,92c4e83060ac,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303666,SAMN10836782,ac52f82066ca,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303665,SAMN10836783,941cb3968be1,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303664,SAMN10836784,00f7972491be,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303663,SAMN10836785,6da3664e9465,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303662,SAMN10836786,05ef49811887,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303661,SAMN10836787,0ea5da277149,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303660,SAMN10836788,1c73a0fa77dc,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303659,SAMN10836789,ec35a9a202c7,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303658,SAMN10836790,dacc808d6e52,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303657,SAMN10836791,9c544049dcd9,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303656,SAMN10836563,53581d26a0fb,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303655,SAMN10836562,f7d48bf1d1b1,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303654,SAMN10836569,675bcffff6f9,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303653,SAMN10836568,fd7a5583cd49,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303652,SAMN10836567,891881e7668d,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303651,SAMN10836566,6602967b2aa1,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303650,SAMN10836762,8b1ac3b05780,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303649,SAMN10836573,de8a36b996f7,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303648,SAMN10836763,d5b3ae99dc72,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303647,SAMN10836528,fbba8f2af8bc,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303646,SAMN10836529,180f9c6511c9,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303645,SAMN10836526,a84ac21b3f83,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303644,SAMN10836527,b6fc16567633,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303643,SAMN10836761,a8aa09647ed9,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303642,SAMN10836760,61c21e8d8c2d,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303641,SAMN10836530,ec5029f99f4c,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303640,SAMN10836531,62eafd12300c,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303639,SAMN10836757,826b1d614607,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303638,SAMN10836756,fdab325a2efa,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303637,SAMN10836534,161ece3b083e,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303636,SAMN10836535,eaaaf251254e,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303635,SAMN10836753,c9ea7027b974,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303634,SAMN10836752,87e25c5f8a03,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303633,SAMN10836755,bf11245a4d30,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303632,SAMN10836754,728e211fc76c,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303631,SAMN10836768,f80acfc25ca9,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303630,SAMN10836769,922ac9576592,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303629,SAMN10836770,d768a90baae2,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303628,SAMN10836717,c6ef354678da,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303627,SAMN10836771,92c4e83060ac,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303626,SAMN10836772,18c1d6bbb724,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303625,SAMN10836773,090493a16551,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303624,SAMN10836754,728e211fc76c,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303623,SAMN10836748,cfe31a26524e,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303622,SAMN10836627,1128559636fe,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303621,SAMN10836626,607e3392c334,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303620,SAMN10836629,8e15595583a4,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303619,SAMN10836628,6eafacf7f3f1,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303618,SAMN10836623,dacbba1fe0e9,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303617,SAMN10836622,2badfea943b3,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303616,SAMN10836625,12e9e12aba02,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303615,SAMN10836624,26eae9e92e30,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303614,SAMN10836631,ed65b3bad25a,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303613,SAMN10836630,eb00022723c1,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303612,SAMN10836780,6060bc429ca6,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303611,SAMN10836613,bb4d858019f2,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303610,SAMN10836612,e02d9fda5a83,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303609,SAMN10836611,74a45799d5ac,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303608,SAMN10836610,8754b86c4008,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303607,SAMN10836609,a8d722239642,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303606,SAMN10836608,5eff84bc62f0,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303605,SAMN10836607,c0ee700b220f,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303604,SAMN10836606,2872063e95eb,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303603,SAMN10836615,71ac599e9624,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303602,SAMN10836614,5cd1c0503917,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303601,SAMN10836796,4e66cc6ac3c7,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303600,SAMN10836737,deb516401322,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303599,SAMN10836697,8e8ab9c9310a,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303598,SAMN10836696,d6453bd1a455,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303597,SAMN10836736,33263f041f3e,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303596,SAMN10836713,a90f786be4ae,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303595,SAMN10836712,deb462b24138,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303594,SAMN10836715,9ea50f7cbd7b,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303593,SAMN10836714,a9ec49f7df28,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303592,SAMN10836717,c6ef354678da,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303591,SAMN10836716,4009e397ef4d,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303590,SAMN10836719,a5d27d74c671,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303588,SAMN10836721,280274967b0a,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303587,SAMN10836720,34b2db4a9b21,sequencing of V4 region: soil bacteria,Illumina MiSeq,ILLUMINA
SRX5303586,SAMN10836676,bb6e3072479f,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303585,SAMN10836677,1b0950f07324,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303584,SAMN10836682,d28170c35a5f,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303583,SAMN10836683,0808d8e24c12,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303582,SAMN10836680,1fb770d9259e,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303581,SAMN10836681,fad1e40e155d,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303580,SAMN10836705,67413ec11e4a,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5303579,SAMN10836704,4d4ce257bbe3,sequencing of ITS2 region: soil fungi,Illumina MiSeq,ILLUMINA
SRX5390253,SAMN10941474,d73a64112c7b,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380742,SAMN04211569,6fd92a22e366,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380740,SAMN04211519,dce6272b1a74,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380739,SAMN04211489,f6c2156f9cb2,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380738,SAMN04211495,feed5a776d97,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380735,SAMN04211505,12faf3d7b269,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380730,SAMN02738897,0b27f30a9c54,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380728,SAMN02738813,e14fa1f23d76,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380727,SAMN02738804,9006eee4c463,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380726,SAMN02738769,9a16f468f504,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380725,SAMN02738768,3db49bfce10a,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380724,SAMN02738881,8d2548d4d3cd,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380723,SAMN02738877,741f463f2e54,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380722,SAMN02738873,6a15f66399f8,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380721,SAMN02738861,1f8add5a0217,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380720,SAMN04211559,5c3e93eca15a,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380719,SAMN04211553,ccd6b2128555,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380718,SAMN04211527,45a75f693a01,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380716,SAMN04211535,1cced7f67e8d,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380710,SAMN04211441,de2f22c44890,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380709,SAMN04211447,eae57cfa7a17,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380708,SAMN04211425,aafe0404a263,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380707,SAMN04211431,373b7574e69c,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380704,SAMN04211415,792cc7bb53ed,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380702,SAMN04211418,5de750cd0b21,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380700,SAMN04211231,217ccbb83971,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380698,SAMN04211246,0c8d7985bb16,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380697,SAMN04211238,c923aeed8cf9,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380696,SAMN04211254,0dfcabc03326,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380692,SAMN04211272,0f23f8522ba6,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380690,SAMN02738765,b2a636420a31,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380689,SAMN02738910,88511af294ac,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380688,SAMN02738912,6b46d9181b3f,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380687,SAMN02738902,807ab9b5a16a,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380686,SAMN02738907,b89f3db0cea0,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380685,SAMN02738919,02f660af1b49,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380684,SAMN02738921,2cb96c7ea5ea,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380683,SAMN02738916,573cac4d10a3,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380682,SAMN02738918,420d9a37dc63,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380681,SAMN04211221,796a06db54b8,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380679,SAMN04211337,3c7015ee909f,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380673,SAMN04211318,1cf3d5613677,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380668,SAMN02738660,4787c08a6fc7,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380664,SAMN04211290,7cd7ab47d735,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380655,SAMN02738761,1a318f7a7fc9,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380654,SAMN02738723,7c3bcd5f58be,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380651,SAMN02738705,92c3170361fe,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380649,SAMN02738718,82435a7d7bf0,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380648,SAMN02738714,5a36399330c9,Induced sputum 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380643,SAMN02738764,f8c84fa333b6,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380642,SAMN04211410,59e8534f0728,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380635,SAMN04211379,fe0f39d8fb5f,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380632,SAMN04211463,0718f29208da,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380631,SAMN04211457,eef31ac9565b,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380624,SAMN04211481,3d149abb9f07,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380622,SAMN04211372,42d596336215,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380618,SAMN04211361,e9c9c2195fc6,BAL 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5380616,SAMN04211354,1a55c9778b48,Bronchoscope wash 16S amplicons,Illumina MiSeq,ILLUMINA
SRX5464755,SAMN11047988,adf6fcf8f51c,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464754,SAMN11047988,733cd67fd3cd,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464753,SAMN11047988,3d65e44bc691,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464752,SAMN11047988,0edea436f43d,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464751,SAMN11047988,dbbeadc2ecb7,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464750,SAMN11047988,db61259e0c78,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464749,SAMN11047988,541ad679951b,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464748,SAMN11047988,970b9f8548ac,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464747,SAMN11047988,f750729e1e29,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464746,SAMN11047988,c7c3a51727ed,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464745,SAMN11047988,6f21a4099ce4,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464744,SAMN11047988,95c2a2809f92,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464743,SAMN11047988,079dda0af35b,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464742,SAMN11047988,450201508a22,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464741,SAMN11047988,46689239dc53,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464740,SAMN11047988,ac6099a37bd3,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464739,SAMN11047988,f0fe283092bd,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464738,SAMN11047988,3a8dca938d46,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464737,SAMN11047988,cf7f557264d3,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
SRX5464736,SAMN11047988,315d73dfe6db,Metagenome or environmental sample from human gut metagenome,Illumina HiSeq 2500,ILLUMINA
